date,qqq_close,tqqq_close,sma100,sma200,position,shares,cash,portfolio_value,portfolio_return_pct,daily_return_pct,drawdown_pct,trade_executed
2010-05-18,40.34,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-19,40.02,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-20,38.54,0.21,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-21,38.96,0.21,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-24,38.8,0.21,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-25,38.84,0.21,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-26,38.4,0.21,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-27,39.86,0.23,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-05-28,39.62,0.23,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-01,39.26,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-02,40.19,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-03,40.57,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-04,39.18,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-07,38.47,0.2,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-08,38.4,0.2,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-09,38.07,0.2,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-10,39.16,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-11,39.53,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-14,39.53,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-15,40.59,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-16,40.75,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-17,40.88,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-18,40.92,0.25,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-21,40.57,0.24,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-22,40.25,0.23,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-23,40.09,0.23,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-24,39.48,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-25,39.49,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-28,39.35,0.22,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-29,37.83,0.19,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-06-30,37.25,0.18,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-01,37.15,0.18,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-02,37.04,0.18,,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-06,37.16,0.18,40.61,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-07,38.34,0.2,40.61,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-08,38.55,0.2,40.62,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-09,38.92,0.21,40.62,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-12,39.03,0.21,40.62,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-13,39.54,0.22,40.63,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-14,39.74,0.22,40.64,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-15,39.77,0.22,40.65,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-16,38.68,0.2,40.65,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-19,39.01,0.21,40.65,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-20,39.48,0.21,40.66,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-21,38.94,0.21,40.66,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-22,39.92,0.22,40.67,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-23,40.18,0.23,40.67,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-26,40.51,0.23,40.68,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-27,40.49,0.23,40.69,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-28,40.17,0.23,40.69,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-29,39.87,0.22,40.68,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-07-30,39.96,0.22,40.68,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-02,40.71,0.24,40.68,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-03,40.53,0.23,40.67,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-04,40.94,0.24,40.67,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-05,40.85,0.24,40.67,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-06,40.79,0.24,40.66,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-09,41.07,0.24,40.66,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-10,40.71,0.24,40.65,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-11,39.6,0.22,40.63,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-12,39.29,0.21,40.61,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-13,39.01,0.21,40.58,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-16,39.08,0.21,40.55,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-17,39.57,0.22,40.53,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-18,39.73,0.22,40.51,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-19,39.13,0.21,40.49,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-20,39.18,0.21,40.46,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-23,38.8,0.2,40.43,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-24,38.07,0.19,40.39,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-25,38.44,0.2,40.35,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-26,37.98,0.19,40.31,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-27,38.44,0.2,40.27,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-30,38.04,0.19,40.23,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-08-31,37.91,0.19,40.18,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-01,39.04,0.21,40.14,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-02,39.48,0.21,40.11,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-03,40.13,0.22,40.08,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-07,39.86,0.22,40.04,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-08,40.34,0.23,40.01,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-09,40.5,0.23,39.99,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-10,40.65,0.23,39.96,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-13,41.21,0.24,39.94,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-14,41.39,0.24,39.92,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-15,41.65,0.25,39.89,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-16,41.82,0.25,39.87,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-17,41.96,0.25,39.87,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-20,42.69,0.27,39.86,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-21,42.68,0.27,39.85,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-22,42.57,0.27,39.85,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-23,42.55,0.26,39.84,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-24,43.42,0.28,39.86,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-27,43.18,0.28,39.87,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-28,43.16,0.28,39.9,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-29,43.09,0.27,39.93,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-09-30,42.9,0.27,39.95,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-01,42.85,0.27,39.96,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-04,42.39,0.26,39.96,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-05,43.42,0.28,39.98,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-06,43.04,0.27,40.0,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-07,43.2,0.28,40.03,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-08,43.5,0.28,40.06,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-11,43.51,0.28,40.09,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-12,43.81,0.29,40.15,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-13,44.17,0.29,40.2,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-14,44.08,0.29,40.25,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-15,45.02,0.31,40.31,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-18,44.85,0.31,40.38,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-19,44.43,0.3,40.42,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-20,44.75,0.31,40.47,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-21,44.84,0.31,40.53,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-22,45.15,0.31,40.58,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-25,45.37,0.32,40.63,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-26,45.49,0.32,40.69,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-27,45.63,0.32,40.76,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-28,45.73,0.33,40.84,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-10-29,45.62,0.32,40.91,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-01,45.66,0.32,40.98,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-02,46.14,0.33,41.04,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-03,46.35,0.34,41.11,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-04,46.92,0.35,41.17,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-05,46.92,0.35,41.24,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-08,46.98,0.35,41.3,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-09,46.73,0.35,41.35,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-10,46.97,0.35,41.42,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-11,46.67,0.35,41.48,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-12,45.91,0.33,41.54,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-15,45.73,0.33,41.6,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-16,44.98,0.31,41.66,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-17,45.11,0.31,41.72,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-18,45.84,0.33,41.8,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-19,45.87,0.33,41.88,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-22,46.26,0.34,41.97,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-23,45.52,0.32,42.06,,0,0.0,10000.0,10000.0,0.00%,0.00%,0.00%,0
2010-11-24,46.44,0.34,42.15,41.38,1,29497.0378,0.0,10000.0,0.00%,0.00%,0.00%,1
2010-11-26,46.14,0.34,42.23,41.42,1,29497.0378,0.0,9937.08,-0.63%,-0.63%,-0.63%,0
2010-11-29,46.1,0.33,42.3,41.46,1,29497.0378,0.0,9798.75,-2.01%,-1.39%,-2.01%,0
2010-11-30,45.54,0.32,42.37,41.5,1,29497.0378,0.0,9426.25,-5.74%,-3.80%,-5.74%,0
2010-12-01,46.5,0.34,42.45,41.53,1,29497.0378,0.0,10025.63,0.26%,6.36%,0.00%,0
2010-12-02,46.98,0.35,42.52,41.57,1,29497.0378,0.0,10330.07,3.30%,3.04%,0.00%,0
2010-12-03,47.1,0.35,42.59,41.62,1,29497.0378,0.0,10416.43,4.16%,0.84%,0.00%,0
2010-12-06,47.08,0.35,42.67,41.66,1,29497.0378,0.0,10398.14,3.98%,-0.18%,-0.18%,0
2010-12-07,47.11,0.35,42.75,41.7,1,29497.0378,0.0,10407.66,4.08%,0.09%,-0.08%,0
2010-12-08,47.28,0.36,42.83,41.74,1,29497.0378,0.0,10551.83,5.52%,1.39%,0.00%,0
2010-12-09,47.33,0.36,42.91,41.79,1,29497.0378,0.0,10562.79,5.63%,0.10%,0.00%,0
2010-12-10,47.64,0.37,43.0,41.83,1,29497.0378,0.0,10784.55,7.85%,2.10%,0.00%,0
2010-12-13,47.47,0.36,43.07,41.87,1,29497.0378,0.0,10657.95,6.58%,-1.17%,-1.17%,0
2010-12-14,47.56,0.36,43.15,41.91,1,29497.0378,0.0,10702.58,7.03%,0.42%,-0.76%,0
2010-12-15,47.35,0.36,43.22,41.95,1,29497.0378,0.0,10593.54,5.94%,-1.02%,-1.77%,0
2010-12-16,47.72,0.37,43.29,41.99,1,29497.0378,0.0,10814.57,8.15%,2.09%,0.00%,0
2010-12-17,47.76,0.37,43.36,42.03,1,29497.0378,0.0,10847.51,8.48%,0.30%,0.00%,0
2010-12-20,47.8,0.37,43.44,42.06,1,29497.0378,0.0,10876.76,8.77%,0.27%,0.00%,0
2010-12-21,48.08,0.37,43.53,42.1,1,29497.0378,0.0,11056.06,10.56%,1.65%,0.00%,0
2010-12-22,48.08,0.38,43.6,42.14,1,29497.0378,0.0,11067.78,10.68%,0.11%,0.00%,0
2010-12-23,47.95,0.37,43.67,42.17,1,29497.0378,0.0,10983.61,9.84%,-0.76%,-0.76%,0
2010-12-27,47.98,0.37,43.74,42.21,1,29497.0378,0.0,10988.02,9.88%,0.04%,-0.72%,0
2010-12-28,47.89,0.37,43.81,42.24,1,29497.0378,0.0,10940.44,9.40%,-0.43%,-1.15%,0
2010-12-29,48.0,0.37,43.89,42.27,1,29497.0378,0.0,11005.59,10.06%,0.60%,-0.56%,0
2010-12-30,47.88,0.37,43.95,42.31,1,29497.0378,0.0,10922.88,9.23%,-0.75%,-1.31%,0
2010-12-31,47.71,0.37,44.02,42.34,1,29497.0378,0.0,10822.61,8.23%,-0.92%,-2.22%,0
2011-01-03,48.45,0.38,44.11,42.37,1,29497.0378,0.0,11311.49,13.11%,4.52%,0.00%,0
2011-01-04,48.42,0.38,44.2,42.41,1,29497.0378,0.0,11293.92,12.94%,-0.16%,-0.16%,0
2011-01-05,48.83,0.39,44.3,42.44,1,29497.0378,0.0,11574.22,15.74%,2.48%,0.00%,0
2011-01-06,48.99,0.4,44.4,42.48,1,29497.0378,0.0,11678.88,16.79%,0.90%,0.00%,0
2011-01-07,48.94,0.4,44.5,42.51,1,29497.0378,0.0,11651.79,16.52%,-0.23%,-0.23%,0
2011-01-10,49.13,0.4,44.59,42.55,1,29497.0378,0.0,11782.8,17.83%,1.12%,0.00%,0
2011-01-11,49.2,0.4,44.69,42.59,1,29497.0378,0.0,11836.96,18.37%,0.46%,0.00%,0
2011-01-12,49.55,0.41,44.79,42.63,1,29497.0378,0.0,12077.02,20.77%,2.03%,0.00%,0
2011-01-13,49.57,0.41,44.9,42.66,1,29497.0378,0.0,12115.07,21.15%,0.32%,0.00%,0
2011-01-14,49.93,0.42,45.02,42.7,1,29497.0378,0.0,12377.8,23.78%,2.17%,0.00%,0
2011-01-18,50.07,0.42,45.14,42.74,1,29497.0378,0.0,12476.59,24.77%,0.80%,0.00%,0
2011-01-19,49.5,0.41,45.25,42.78,1,29497.0378,0.0,12058.72,20.59%,-3.35%,-3.35%,0
2011-01-20,49.15,0.4,45.36,42.81,1,29497.0378,0.0,11787.92,17.88%,-2.25%,-5.52%,0
2011-01-21,48.78,0.39,45.47,42.85,1,29497.0378,0.0,11518.61,15.19%,-2.28%,-7.68%,0
2011-01-24,49.45,0.41,45.58,42.88,1,29497.0378,0.0,11994.31,19.94%,4.13%,-3.87%,0
2011-01-25,49.52,0.41,45.69,42.91,1,29497.0378,0.0,12036.01,20.36%,0.35%,-3.53%,0
2011-01-26,49.78,0.41,45.79,42.95,1,29497.0378,0.0,12222.64,22.23%,1.55%,-2.04%,0
2011-01-27,50.09,0.42,45.89,42.98,1,29497.0378,0.0,12458.29,24.58%,1.93%,-0.15%,0
2011-01-28,48.82,0.39,45.98,43.01,1,29497.0378,0.0,11518.61,15.19%,-7.54%,-7.68%,0
2011-01-31,49.06,0.4,46.07,43.04,1,29497.0378,0.0,11689.14,16.89%,1.48%,-6.31%,0
2011-02-01,49.98,0.42,46.16,43.07,1,29497.0378,0.0,12338.26,23.38%,5.55%,-1.11%,0
2011-02-02,49.9,0.42,46.25,43.11,1,29497.0378,0.0,12282.65,22.83%,-0.45%,-1.55%,0
2011-02-03,49.99,0.42,46.34,43.14,1,29497.0378,0.0,12330.22,23.30%,0.39%,-1.17%,0
2011-02-04,50.27,0.43,46.43,43.17,1,29497.0378,0.0,12552.72,25.53%,1.80%,0.00%,0
2011-02-07,50.5,0.43,46.52,43.21,1,29497.0378,0.0,12734.94,27.35%,1.45%,0.00%,0
2011-02-08,50.84,0.44,46.61,43.24,1,29497.0378,0.0,13006.47,30.06%,2.13%,0.00%,0
2011-02-09,50.75,0.44,46.7,43.28,1,29497.0378,0.0,12927.42,29.27%,-0.61%,-0.61%,0
2011-02-10,50.83,0.44,46.78,43.32,1,29497.0378,0.0,12990.37,29.90%,0.49%,-0.12%,0
2011-02-11,51.19,0.45,46.86,43.36,1,29497.0378,0.0,13256.75,32.57%,2.05%,0.00%,0
2011-02-14,51.32,0.45,46.95,43.4,1,29497.0378,0.0,13340.19,33.40%,0.63%,0.00%,0
2011-02-15,51.25,0.45,47.04,43.44,1,29497.0378,0.0,13305.8,33.06%,-0.26%,-0.26%,0
2011-02-16,51.58,0.46,47.12,43.49,1,29497.0378,0.0,13551.69,35.52%,1.85%,0.00%,0
2011-02-17,51.56,0.46,47.2,43.54,1,29497.0378,0.0,13539.98,35.40%,-0.09%,-0.09%,0
2011-02-18,51.45,0.46,47.29,43.59,1,29497.0378,0.0,13463.15,34.63%,-0.57%,-0.65%,0
2011-02-22,49.96,0.42,47.35,43.64,1,29497.0378,0.0,12277.53,22.78%,-8.81%,-9.40%,0
2011-02-23,49.55,0.41,47.42,43.68,1,29497.0378,0.0,11974.55,19.75%,-2.47%,-11.64%,0
2011-02-24,49.81,0.41,47.49,43.73,1,29497.0378,0.0,12145.05,21.45%,1.42%,-10.38%,0
2011-02-25,50.5,0.43,47.57,43.77,1,29497.0378,0.0,12665.41,26.65%,4.28%,-6.54%,0
2011-02-28,50.61,0.43,47.64,43.81,1,29497.0378,0.0,12757.62,27.58%,0.73%,-5.86%,0
2011-03-01,49.79,0.41,47.71,43.86,1,29497.0378,0.0,12144.32,21.44%,-4.81%,-10.39%,0
2011-03-02,50.06,0.42,47.78,43.9,1,29497.0378,0.0,12315.58,23.16%,1.41%,-9.12%,0
2011-03-03,51.05,0.44,47.85,43.96,1,29497.0378,0.0,13050.36,30.50%,5.97%,-3.70%,0
2011-03-04,50.78,0.44,47.93,44.01,1,29497.0378,0.0,12857.16,28.57%,-1.48%,-5.13%,0
2011-03-07,50.1,0.42,47.99,44.07,1,29497.0378,0.0,12344.87,23.45%,-3.98%,-8.91%,0
2011-03-08,50.3,0.42,48.05,44.12,1,29497.0378,0.0,12473.66,24.74%,1.04%,-7.95%,0
2011-03-09,49.96,0.41,48.11,44.18,1,29497.0378,0.0,12221.91,22.22%,-2.02%,-9.81%,0
2011-03-10,49.18,0.4,48.15,44.23,1,29497.0378,0.0,11662.78,16.63%,-4.57%,-13.94%,0
2011-03-11,49.49,0.4,48.2,44.29,1,29497.0378,0.0,11857.45,18.57%,1.67%,-12.50%,0
2011-03-14,49.31,0.4,48.25,44.33,1,29497.0378,0.0,11741.83,17.42%,-0.98%,-13.36%,0
2011-03-15,48.61,0.38,48.29,44.38,1,29497.0378,0.0,11261.71,12.62%,-4.09%,-16.90%,0
2011-03-16,47.44,0.35,48.31,44.42,1,29497.0378,0.0,10434.73,4.35%,-7.34%,-23.00%,0
2011-03-17,47.87,0.36,48.34,44.46,1,29497.0378,0.0,10706.99,7.07%,2.61%,-20.99%,0
2011-03-18,47.77,0.36,48.36,44.49,1,29497.0378,0.0,10648.42,6.48%,-0.55%,-21.42%,0
2011-03-21,48.69,0.38,48.39,44.54,1,29497.0378,0.0,11242.69,12.43%,5.58%,-17.04%,0
2011-03-22,48.6,0.38,48.42,44.59,1,29497.0378,0.0,11211.95,12.12%,-0.27%,-17.27%,0
2011-03-23,48.87,0.39,48.46,44.65,1,29497.0378,0.0,11381.75,13.82%,1.51%,-16.01%,0
2011-03-24,49.74,0.41,48.5,44.7,1,29497.0378,0.0,12000.89,20.01%,5.44%,-11.44%,0
2011-03-25,49.86,0.41,48.54,44.76,1,29497.0378,0.0,12088.71,20.89%,0.73%,-10.80%,0
2011-03-28,49.59,0.4,48.57,44.81,1,29497.0378,0.0,11883.81,18.84%,-1.69%,-12.31%,0
2011-03-29,50.07,0.41,48.61,44.86,1,29497.0378,0.0,12224.84,22.25%,2.87%,-9.79%,0
2011-03-30,50.31,0.42,48.64,44.91,1,29497.0378,0.0,12404.86,24.05%,1.47%,-8.46%,0
2011-03-31,50.38,0.42,48.68,44.96,1,29497.0378,0.0,12457.56,24.58%,0.42%,-8.07%,0
2011-04-01,50.41,0.42,48.71,45.0,1,29497.0378,0.0,12476.59,24.77%,0.15%,-7.93%,0
2011-04-04,50.24,0.42,48.75,45.05,1,29497.0378,0.0,12363.89,23.64%,-0.90%,-8.76%,0
2011-04-05,50.11,0.41,48.78,45.1,1,29497.0378,0.0,12223.37,22.23%,-1.14%,-9.80%,0
2011-04-06,50.23,0.42,48.82,45.15,1,29497.0378,0.0,12315.58,23.16%,0.75%,-9.12%,0
2011-04-07,50.2,0.42,48.86,45.2,1,29497.0378,0.0,12312.66,23.13%,-0.02%,-9.14%,0
2011-04-08,49.96,0.41,48.9,45.25,1,29497.0378,0.0,12128.25,21.28%,-1.50%,-10.50%,0
2011-04-11,49.79,0.41,48.95,45.3,1,29497.0378,0.0,12018.45,20.18%,-0.91%,-11.31%,0
2011-04-12,49.45,0.4,48.99,45.35,1,29497.0378,0.0,11781.34,17.81%,-1.97%,-13.06%,0
2011-04-13,49.87,0.41,49.03,45.41,1,29497.0378,0.0,12062.37,20.62%,2.39%,-10.99%,0
2011-04-14,49.78,0.41,49.07,45.48,1,29497.0378,0.0,11996.5,19.96%,-0.55%,-11.48%,0
2011-04-15,49.7,0.4,49.11,45.54,1,29497.0378,0.0,11918.94,19.19%,-0.65%,-12.05%,0
2011-04-18,49.35,0.4,49.14,45.6,1,29497.0378,0.0,11689.14,16.89%,-1.93%,-13.74%,0
2011-04-19,49.65,0.4,49.18,45.66,1,29497.0378,0.0,11899.91,19.00%,1.80%,-12.19%,0
2011-04-20,50.78,0.43,49.22,45.73,1,29497.0378,0.0,12691.77,26.92%,6.65%,-6.35%,0
2011-04-21,51.18,0.44,49.27,45.79,1,29497.0378,0.0,13013.78,30.14%,2.54%,-3.97%,0
2011-04-25,51.31,0.44,49.33,45.85,1,29497.0378,0.0,13110.36,31.10%,0.74%,-3.26%,0
2011-04-26,51.6,0.45,49.38,45.91,1,29497.0378,0.0,13335.78,33.36%,1.72%,-1.59%,0
2011-04-27,51.95,0.46,49.43,45.98,1,29497.0378,0.0,13612.42,36.12%,2.07%,0.00%,0
2011-04-28,51.87,0.46,49.48,46.04,1,29497.0378,0.0,13591.94,35.92%,-0.15%,-0.15%,0
2011-04-29,51.83,0.46,49.53,46.1,1,29497.0378,0.0,13526.07,35.26%,-0.48%,-0.63%,0
2011-05-02,51.73,0.46,49.57,46.16,1,29497.0378,0.0,13452.88,34.53%,-0.54%,-1.17%,0
2011-05-03,51.49,0.45,49.62,46.22,1,29497.0378,0.0,13250.88,32.51%,-1.50%,-2.66%,0
2011-05-04,51.41,0.45,49.66,46.28,1,29497.0378,0.0,13173.32,31.73%,-0.59%,-3.23%,0
2011-05-05,51.13,0.44,49.69,46.35,1,29497.0378,0.0,12975.72,29.76%,-1.50%,-4.68%,0
2011-05-06,51.29,0.44,49.73,46.4,1,29497.0378,0.0,13088.42,30.88%,0.87%,-3.85%,0
2011-05-09,51.49,0.45,49.77,46.46,1,29497.0378,0.0,13230.39,32.30%,1.08%,-2.81%,0
2011-05-10,51.92,0.46,49.81,46.52,1,29497.0378,0.0,13569.99,35.70%,2.57%,-0.31%,0
2011-05-11,51.55,0.45,49.85,46.57,1,29497.0378,0.0,13277.24,32.77%,-2.16%,-2.46%,0
2011-05-12,51.85,0.46,49.89,46.63,1,29497.0378,0.0,13511.42,35.11%,1.76%,-0.74%,0
2011-05-13,51.24,0.44,49.93,46.69,1,29497.0378,0.0,13032.8,30.33%,-3.54%,-4.26%,0
2011-05-16,50.35,0.42,49.95,46.74,1,29497.0378,0.0,12355.09,23.55%,-5.20%,-9.24%,0
