date,qqq_close,sma100,sma190,buy_signal,sell_signal,target_position
2019-01-14,159.27,170.98,171.86,0,1,0
2019-01-15,162.38,170.8,171.87,0,1,0
2019-01-16,162.35,170.61,171.87,0,1,0
2019-01-17,163.63,170.44,171.85,0,1,0
2019-01-18,165.25,170.27,171.85,0,1,0
2019-01-22,161.94,170.05,171.83,0,1,0
2019-01-23,162.15,169.82,171.83,0,1,0
2019-01-24,163.2,169.59,171.84,0,1,0
2019-01-25,165.15,169.37,171.87,0,1,0
2019-01-28,163.11,169.14,171.9,0,1,0
2019-01-29,161.57,168.9,171.89,0,1,0
2019-01-30,165.68,168.72,171.91,0,1,0
2019-01-31,168.16,168.58,171.95,0,1,0
2019-02-01,167.45,168.45,171.98,0,1,0
2019-02-04,169.53,168.32,172.02,0,1,0
2019-02-05,171.03,168.2,172.07,0,1,0
2019-02-06,170.52,168.08,172.1,0,1,0
2019-02-07,168.23,167.92,172.11,0,1,0
2019-02-08,168.56,167.76,172.12,0,1,0
2019-02-11,168.4,167.63,172.12,0,1,0
2019-02-12,170.89,167.52,172.13,0,1,0
2019-02-13,171.01,167.4,172.14,0,1,0
2019-02-14,171.22,167.26,172.14,0,1,0
2019-02-15,171.94,167.15,172.17,0,1,0
2019-02-19,172.28,167.03,172.18,1,0,1
2019-02-20,172.25,166.91,172.2,1,0,1
2019-02-21,171.62,166.78,172.23,0,1,0
2019-02-22,172.89,166.65,172.25,1,0,1
2019-02-25,173.52,166.53,172.28,1,0,1
2019-02-26,173.7,166.41,172.3,1,0,1
2019-02-27,173.59,166.29,172.32,1,0,1
2019-02-28,173.19,166.16,172.34,1,0,1
2019-03-01,174.39,166.08,172.37,1,0,1
2019-03-04,174.42,166.02,172.39,1,0,1
2019-03-05,174.55,165.98,172.41,1,0,1
2019-03-06,173.56,165.92,172.42,1,0,1
2019-03-07,171.43,165.91,172.4,0,1,0
2019-03-08,171.17,165.93,172.38,0,1,0
2019-03-11,174.73,165.93,172.38,1,0,1
2019-03-12,175.69,165.97,172.38,1,0,1
2019-03-13,177.01,165.96,172.4,1,0,1
2019-03-14,176.71,165.96,172.41,1,0,1
2019-03-15,178.35,166.01,172.42,1,0,1
2019-03-18,178.45,166.07,172.43,1,0,1
2019-03-19,179.05,166.12,172.44,1,0,1
2019-03-20,179.76,166.18,172.46,1,0,1
2019-03-21,182.57,166.35,172.49,1,0,1
2019-03-22,178.56,166.43,172.5,1,0,1
2019-03-25,178.22,166.54,172.51,1,0,1
2019-03-26,179.05,166.7,172.52,1,0,1
2019-03-27,177.9,166.82,172.54,1,0,1
2019-03-28,178.31,166.91,172.57,1,0,1
2019-03-29,179.66,166.98,172.61,1,0,1
2019-04-01,182.04,167.11,172.68,1,0,1
2019-04-02,182.73,167.25,172.74,1,0,1
2019-04-03,183.78,167.38,172.8,1,0,1
2019-04-04,183.71,167.46,172.86,1,0,1
2019-04-05,184.66,167.57,172.93,1,0,1
2019-04-08,185.13,167.7,173.0,1,0,1
2019-04-09,184.48,167.88,173.04,1,0,1
2019-04-10,185.47,168.07,173.09,1,0,1
2019-04-11,185.03,168.27,173.13,1,0,1
2019-04-12,185.83,168.45,173.18,1,0,1
2019-04-15,185.86,168.63,173.21,1,0,1
2019-04-16,186.5,168.88,173.25,1,0,1
2019-04-17,187.15,169.16,173.29,1,0,1
2019-04-18,187.39,169.43,173.33,1,0,1
2019-04-22,187.92,169.71,173.37,1,0,1
2019-04-23,190.31,169.99,173.43,1,0,1
2019-04-24,189.71,170.25,173.49,1,0,1
2019-04-25,190.48,170.47,173.54,1,0,1
2019-04-26,190.65,170.69,173.6,1,0,1
2019-04-29,191.02,170.91,173.64,1,0,1
2019-04-30,189.54,171.08,173.69,1,0,1
2019-05-01,188.93,171.32,173.75,1,0,1
2019-05-02,188.11,171.53,173.82,1,0,1
2019-05-03,191.11,171.82,173.9,1,0,1
2019-05-06,189.94,172.09,173.96,1,0,1
2019-05-07,186.24,172.32,174.0,1,0,1
2019-05-08,185.77,172.53,174.03,1,0,1
2019-05-09,184.77,172.72,174.05,1,0,1
2019-05-10,185.0,172.96,174.06,1,0,1
2019-05-13,178.58,173.17,174.05,1,0,1
2019-05-14,180.54,173.4,174.04,1,0,1
2019-05-15,183.09,173.68,174.05,1,0,1
2019-05-16,184.93,174.01,174.08,1,0,1
2019-05-17,183.04,174.36,174.08,1,0,1
2019-05-20,179.95,174.73,174.09,1,0,1
2019-05-21,181.83,175.02,174.1,1,0,1
2019-05-22,181.02,175.3,174.11,1,0,1
2019-05-23,178.25,175.55,174.1,1,0,1
2019-05-24,178.16,175.79,174.09,1,0,1
2019-05-28,177.49,176.02,174.07,1,0,1
2019-05-29,176.03,176.28,174.04,0,0,1
2019-05-30,176.77,176.49,174.01,1,0,1
2019-05-31,173.95,176.64,173.96,0,1,0
2019-06-03,170.12,176.75,173.88,0,1,0
2019-06-04,174.91,176.89,173.82,0,0,0
2019-06-05,176.21,177.04,173.77,0,0,0
2019-06-06,177.61,177.21,173.72,1,0,1
2019-06-07,181.04,177.43,173.69,1,0,1
2019-06-10,183.15,177.63,173.69,1,0,1
2019-06-11,183.4,177.85,173.7,1,0,1
2019-06-12,182.34,178.03,173.71,1,0,1
2019-06-13,183.42,178.21,173.71,1,0,1
2019-06-14,182.64,178.42,173.71,1,0,1
2019-06-17,183.74,178.64,173.72,1,0,1
2019-06-18,186.41,178.87,173.73,1,0,1
2019-06-19,187.11,179.09,173.74,1,0,1
2019-06-20,188.85,179.35,173.78,1,0,1
2019-06-21,188.57,179.62,173.81,1,0,1
2019-06-24,188.16,179.84,173.84,1,0,1
2019-06-25,184.93,180.01,173.84,1,0,1
2019-06-26,185.79,180.19,173.86,1,0,1
2019-06-27,186.5,180.36,173.87,1,0,1
2019-06-28,186.74,180.52,173.88,1,0,1
2019-07-01,189.26,180.71,173.91,1,0,1
2019-07-02,190.01,180.92,173.93,1,0,1
2019-07-03,191.44,181.15,173.96,1,0,1
2019-07-05,191.05,181.38,173.99,1,0,1
2019-07-08,189.71,181.57,174.01,1,0,1
2019-07-09,190.66,181.76,174.03,1,0,1
2019-07-10,192.56,181.98,174.09,1,0,1
2019-07-11,192.42,182.18,174.15,1,0,1
2019-07-12,193.53,182.39,174.23,1,0,1
2019-07-15,194.15,182.61,174.3,1,0,1
2019-07-16,193.15,182.83,174.42,1,0,1
2019-07-17,192.2,183.02,174.53,1,0,1
2019-07-18,192.42,183.21,174.63,1,0,1
2019-07-19,191.01,183.38,174.73,1,0,1
2019-07-22,192.53,183.57,174.81,1,0,1
2019-07-23,193.79,183.78,174.9,1,0,1
2019-07-24,195.15,183.99,175.01,1,0,1
2019-07-25,193.3,184.18,175.12,1,0,1
2019-07-26,195.29,184.38,175.23,1,0,1
2019-07-29,194.62,184.59,175.34,1,0,1
2019-07-30,193.78,184.82,175.49,1,0,1
2019-07-31,191.1,185.02,175.6,1,0,1
2019-08-01,190.15,185.17,175.72,1,0,1
2019-08-02,187.35,185.29,175.85,1,0,1
2019-08-05,180.73,185.32,175.93,0,0,1
2019-08-06,183.26,185.39,176.0,0,0,1
2019-08-07,184.25,185.45,176.06,0,0,1
2019-08-08,188.26,185.55,176.16,1,0,1
2019-08-09,186.49,185.62,176.25,1,0,1
2019-08-12,184.35,185.67,176.33,0,0,1
2019-08-13,188.39,185.73,176.39,1,0,1
2019-08-14,182.76,185.77,176.44,0,0,1
2019-08-15,182.55,185.81,176.5,0,0,1
2019-08-16,185.48,185.88,176.6,0,0,1
2019-08-19,188.43,185.98,176.71,1,0,1
2019-08-20,186.97,186.07,176.83,1,0,1
2019-08-21,188.63,186.16,176.94,1,0,1
2019-08-22,188.02,186.22,177.04,1,0,1
2019-08-23,182.07,186.21,177.15,0,0,1
2019-08-26,184.82,186.22,177.28,0,0,1
2019-08-27,184.43,186.23,177.41,0,0,1
2019-08-28,185.09,186.23,177.55,0,0,1
2019-08-29,187.92,186.26,177.68,1,0,1
2019-08-30,187.47,186.29,177.81,1,0,1
2019-09-03,185.65,186.29,177.89,0,0,1
2019-09-04,188.33,186.32,178.0,1,0,1
2019-09-05,191.78,186.38,178.12,1,0,1
2019-09-06,191.59,186.44,178.22,1,0,1
2019-09-09,191.19,186.49,178.35,1,0,1
2019-09-10,190.64,186.52,178.48,1,0,1
2019-09-11,192.43,186.57,178.64,1,0,1
2019-09-12,193.23,186.63,178.8,1,0,1
2019-09-13,192.54,186.65,178.95,1,0,1
2019-09-16,191.68,186.67,179.09,1,0,1
2019-09-17,192.6,186.69,179.24,1,0,1
2019-09-18,192.52,186.71,179.4,1,0,1
2019-09-19,192.84,186.73,179.59,1,0,1
2019-09-20,190.8,186.74,179.76,1,0,1
2019-09-23,190.5,186.76,179.95,1,0,1
2019-09-24,187.97,186.75,180.14,1,0,1
2019-09-25,190.08,186.74,180.36,1,0,1
2019-09-26,189.38,186.74,180.6,1,0,1
2019-09-27,187.03,186.75,180.78,1,0,1
2019-09-30,188.81,186.78,180.97,1,0,1
2019-10-01,187.27,186.8,181.15,1,0,1
2019-10-02,184.05,186.79,181.31,0,0,1
2019-10-03,186.07,186.87,181.47,0,0,1
2019-10-04,188.81,186.95,181.68,1,0,1
2019-10-07,188.24,187.0,181.85,1,0,1
2019-10-08,185.42,187.01,181.99,0,0,1
2019-10-09,187.23,187.05,182.14,1,0,1
2019-10-10,188.68,187.13,182.28,1,0,1
2019-10-11,191.11,187.23,182.44,1,0,1
2019-10-14,191.09,187.33,182.6,1,0,1
2019-10-15,193.52,187.48,182.78,1,0,1
2019-10-16,193.04,187.63,182.94,1,0,1
2019-10-17,193.55,187.79,183.11,1,0,1
2019-10-18,191.69,187.95,183.26,1,0,1
2019-10-21,193.39,188.11,183.4,1,0,1
2019-10-22,191.85,188.29,183.56,1,0,1
2019-10-23,192.22,188.51,183.72,1,0,1
2019-10-24,194.09,188.71,183.88,1,0,1
2019-10-25,195.64,188.9,184.04,1,0,1
2019-10-28,197.57,189.1,184.22,1,0,1
2019-10-29,196.04,189.25,184.4,1,0,1
2019-10-30,196.99,189.39,184.57,1,0,1
2019-10-31,197.08,189.52,184.72,1,0,1
2019-11-01,198.87,189.69,184.89,1,0,1
2019-11-04,200.1,189.86,185.05,1,0,1
2019-11-05,200.21,190.03,185.2,1,0,1
2019-11-06,199.76,190.19,185.36,1,0,1
2019-11-07,200.43,190.33,185.52,1,0,1
2019-11-08,201.23,190.47,185.7,1,0,1
2019-11-11,200.96,190.59,185.87,1,0,1
2019-11-12,201.54,190.72,186.03,1,0,1
2019-11-13,201.59,190.86,186.19,1,0,1
2019-11-14,201.43,191.02,186.35,1,0,1
2019-11-15,202.91,191.19,186.51,1,0,1
2019-11-18,203.07,191.36,186.67,1,0,1
2019-11-19,203.37,191.53,186.84,1,0,1
2019-11-20,202.15,191.66,187.0,1,0,1
2019-11-21,201.7,191.77,187.15,1,0,1
2019-11-22,201.83,191.88,187.3,1,0,1
2019-11-25,204.22,192.01,187.46,1,0,1
2019-11-26,204.61,192.16,187.62,1,0,1
2019-11-27,206.04,192.31,187.8,1,0,1
2019-11-29,205.1,192.44,187.96,1,0,1
2019-12-02,203.0,192.54,188.11,1,0,1
2019-12-03,201.41,192.62,188.25,1,0,1
2019-12-04,202.43,192.7,188.4,1,0,1
2019-12-05,202.83,192.8,188.57,1,0,1
2019-12-06,205.0,192.93,188.75,1,0,1
2019-12-09,204.07,193.05,188.9,1,0,1
2019-12-10,203.9,193.17,189.05,1,0,1
2019-12-11,204.98,193.3,189.2,1,0,1
2019-12-12,206.51,193.43,189.35,1,0,1
2019-12-13,207.19,193.55,189.5,1,0,1
2019-12-16,209.27,193.71,189.67,1,0,1
2019-12-17,209.39,193.85,189.83,1,0,1
2019-12-18,209.55,194.0,189.98,1,0,1
2019-12-19,210.86,194.17,190.13,1,0,1
2019-12-20,211.71,194.37,190.31,1,0,1
2019-12-23,211.81,194.59,190.48,1,0,1
2019-12-24,211.92,194.84,190.66,1,0,1
2019-12-26,213.79,195.17,190.84,1,0,1
2019-12-27,213.61,195.47,191.03,1,0,1
2019-12-30,212.21,195.75,191.2,1,0,1
2019-12-31,212.61,195.99,191.36,1,0,1
2020-01-02,216.16,196.29,191.54,1,0,1
2020-01-03,214.18,196.59,191.7,1,0,1
2020-01-06,215.56,196.86,191.87,1,0,1
2020-01-07,215.53,197.19,192.03,1,0,1
2020-01-08,217.15,197.53,192.2,1,0,1
2020-01-09,218.99,197.87,192.38,1,0,1
2020-01-10,218.43,198.17,192.55,1,0,1
2020-01-13,220.95,198.51,192.74,1,0,1
2020-01-14,220.08,198.82,192.92,1,0,1
2020-01-15,220.17,199.14,193.1,1,0,1
2020-01-16,222.28,199.55,193.29,1,0,1
2020-01-17,223.38,199.93,193.48,1,0,1
2020-01-21,223.28,200.32,193.67,1,0,1
2020-01-22,223.87,200.71,193.86,1,0,1
2020-01-23,224.59,201.07,194.04,1,0,1
2020-01-24,222.7,201.43,194.21,1,0,1
2020-01-27,218.1,201.75,194.36,1,0,1
2020-01-28,221.45,202.08,194.52,1,0,1
2020-01-29,221.81,202.38,194.68,1,0,1
2020-01-30,222.6,202.69,194.86,1,0,1
2020-01-31,219.07,202.97,195.02,1,0,1
2020-02-03,222.38,203.29,195.2,1,0,1
2020-02-04,227.47,203.64,195.39,1,0,1
2020-02-05,228.22,203.99,195.59,1,0,1
2020-02-06,230.19,204.37,195.82,1,0,1
2020-02-07,229.2,204.74,196.05,1,0,1
2020-02-10,231.97,205.13,196.3,1,0,1
2020-02-11,232.01,205.53,196.54,1,0,1
2020-02-12,234.27,205.94,196.84,1,0,1
2020-02-13,233.97,206.38,197.12,1,0,1
2020-02-14,234.64,206.82,197.39,1,0,1
2020-02-18,234.73,207.28,197.65,1,0,1
2020-02-19,236.98,207.75,197.94,1,0,1
2020-02-20,234.78,208.21,198.22,1,0,1
2020-02-21,230.27,208.64,198.48,1,0,1
2020-02-24,221.39,208.97,198.69,1,0,1
2020-02-25,215.37,209.25,198.89,1,0,1
2020-02-26,216.48,209.57,199.09,1,0,1
2020-02-27,205.64,209.77,199.24,0,0,1
2020-02-28,205.8,209.94,199.39,0,0,1
2020-03-02,216.42,210.22,199.6,1,0,1
2020-03-03,209.48,210.46,199.79,0,0,1
2020-03-04,218.22,210.77,200.04,1,0,1
2020-03-05,211.59,211.0,200.24,1,0,1
2020-03-06,208.02,211.17,200.4,0,0,1
2020-03-09,193.57,211.19,200.49,0,1,0
2020-03-10,204.11,211.3,200.61,0,0,0
2020-03-11,195.22,211.32,200.67,0,1,0
2020-03-12,177.32,211.16,200.64,0,1,0
2020-03-13,192.34,211.16,200.69,0,1,0
2020-03-16,169.3,210.92,200.62,0,1,0
2020-03-17,182.14,210.83,200.62,0,1,0
2020-03-18,176.6,210.67,200.58,0,1,0
2020-03-19,177.66,210.51,200.53,0,1,0
2020-03-20,170.7,210.26,200.45,0,1,0
2020-03-23,170.46,209.99,200.35,0,1,0
2020-03-24,183.66,209.86,200.32,0,1,0
2020-03-25,182.3,209.71,200.29,0,1,0
2020-03-26,191.9,209.66,200.33,0,1,0
2020-03-27,185.3,209.53,200.33,0,1,0
2020-03-30,192.04,209.45,200.36,0,1,0
2020-03-31,190.4,209.35,200.37,0,1,0
2020-04-01,182.31,209.17,200.34,0,1,0
2020-04-02,186.01,209.03,200.32,0,1,0
2020-04-03,183.37,208.85,200.27,0,1,0
2020-04-06,196.48,208.81,200.3,0,1,0
2020-04-07,196.4,208.75,200.34,0,1,0
2020-04-08,200.57,208.74,200.39,0,0,0
2020-04-09,200.86,208.74,200.43,0,0,0
2020-04-13,203.03,208.74,200.49,0,0,0
2020-04-14,211.86,208.83,200.59,1,0,1
2020-04-15,209.43,208.89,200.67,1,0,1
2020-04-16,213.25,209.0,200.77,1,0,1
2020-04-17,215.29,209.14,200.89,1,0,1
2020-04-20,212.74,209.24,201.0,1,0,1
2020-04-21,204.89,209.25,201.07,0,0,1
2020-04-22,210.97,209.31,201.17,1,0,1
2020-04-23,210.52,209.36,201.26,1,0,1
2020-04-24,213.84,209.45,201.36,1,0,1
2020-04-27,215.56,209.57,201.48,1,0,1
2020-04-28,211.5,209.67,201.56,1,0,1
2020-04-29,219.0,209.84,201.69,1,0,1
2020-04-30,218.91,210.0,201.82,1,0,1
2020-05-01,212.74,210.08,201.93,1,0,1
2020-05-04,215.22,210.19,202.07,1,0,1
2020-05-05,217.66,210.33,202.23,1,0,1
2020-05-06,219.0,210.47,202.43,1,0,1
2020-05-07,221.82,210.62,202.63,1,0,1
2020-05-08,224.86,210.8,202.84,1,0,1
2020-05-11,226.87,210.97,203.05,1,0,1
2020-05-12,222.12,211.1,203.24,1,0,1
2020-05-13,219.34,211.2,203.42,1,0,1
2020-05-14,221.83,211.31,203.6,1,0,1
2020-05-15,223.27,211.42,203.81,1,0,1
2020-05-18,227.43,211.58,204.04,1,0,1
2020-05-19,226.86,211.73,204.26,1,0,1
2020-05-20,231.39,211.9,204.49,1,0,1
2020-05-21,228.87,212.06,204.71,1,0,1
2020-05-22,229.66,212.23,204.93,1,0,1
2020-05-26,229.04,212.4,205.14,1,0,1
2020-05-27,230.29,212.54,205.39,1,0,1
2020-05-28,229.99,212.7,205.63,1,0,1
2020-05-29,233.36,212.87,205.89,1,0,1
2020-06-01,234.06,213.06,206.15,1,0,1
2020-06-02,235.63,213.24,206.4,1,0,1
2020-06-03,236.69,213.42,206.66,1,0,1
2020-06-04,235.03,213.59,206.92,1,0,1
2020-06-05,239.69,213.77,207.19,1,0,1
2020-06-08,241.55,213.99,207.45,1,0,1
2020-06-09,243.3,214.22,207.72,1,0,1
2020-06-10,246.22,214.46,208.01,1,0,1
2020-06-11,234.02,214.57,208.24,1,0,1
2020-06-12,235.88,214.69,208.47,1,0,1
2020-06-15,238.75,214.84,208.71,1,0,1
2020-06-16,242.85,215.02,208.97,1,0,1
2020-06-17,243.62,215.23,209.25,1,0,1
2020-06-18,244.28,215.49,209.52,1,0,1
2020-06-19,244.24,215.72,209.79,1,0,1
2020-06-22,246.74,215.97,210.07,1,0,1
2020-06-23,248.84,216.23,210.38,1,0,1
2020-06-24,243.71,216.48,210.66,1,0,1
2020-06-25,246.03,216.72,210.97,1,0,1
2020-06-26,240.22,216.84,211.23,1,0,1
2020-06-29,242.84,216.99,211.51,1,0,1
2020-06-30,247.6,217.16,211.83,1,0,1
2020-07-01,250.49,217.38,212.15,1,0,1
2020-07-02,252.19,217.58,212.5,1,0,1
2020-07-06,258.39,217.84,212.89,1,0,1
2020-07-07,256.61,218.07,213.26,1,0,1
2020-07-08,259.99,218.33,213.63,1,0,1
2020-07-09,262.18,218.6,214.02,1,0,1
2020-07-10,263.97,218.89,214.44,1,0,1
2020-07-13,258.54,219.11,214.81,1,0,1
2020-07-14,260.37,219.37,215.19,1,0,1
2020-07-15,260.9,219.67,215.56,1,0,1
2020-07-16,259.12,220.05,215.91,1,0,1
2020-07-17,259.42,220.49,216.26,1,0,1
2020-07-20,266.78,220.99,216.65,1,0,1
2020-07-21,264.0,221.58,217.02,1,0,1
2020-07-22,264.93,222.17,217.41,1,0,1
2020-07-23,258.01,222.58,217.75,1,0,1
2020-07-24,255.56,223.05,218.08,1,0,1
2020-07-27,260.12,223.46,218.44,1,0,1
2020-07-28,256.81,223.92,218.77,1,0,1
2020-07-29,259.77,224.43,219.11,1,0,1
2020-07-30,261.13,225.11,219.44,1,0,1
2020-07-31,265.79,225.73,219.81,1,0,1
2020-08-03,269.38,226.47,220.19,1,0,1
2020-08-04,270.38,227.4,220.57,1,0,1
2020-08-05,271.05,228.19,220.95,1,0,1
2020-08-06,274.64,229.24,221.35,1,0,1
2020-08-07,271.47,230.13,221.72,1,0,1
2020-08-10,270.31,231.07,222.09,1,0,1
2020-08-11,265.19,231.94,222.43,1,0,1
2020-08-12,271.86,232.96,222.81,1,0,1
2020-08-13,272.48,233.98,223.18,1,0,1
2020-08-14,272.16,234.86,223.55,1,0,1
2020-08-17,275.32,235.79,223.94,1,0,1
2020-08-18,277.97,236.65,224.34,1,0,1
2020-08-19,276.1,237.56,224.73,1,0,1
2020-08-20,279.93,238.44,225.13,1,0,1
2020-08-21,281.87,239.35,225.55,1,0,1
2020-08-24,283.63,240.37,225.98,1,0,1
2020-08-25,285.86,241.37,226.42,1,0,1
2020-08-26,291.96,242.45,226.89,1,0,1
2020-08-27,291.05,243.4,227.35,1,0,1
2020-08-28,292.53,244.36,227.81,1,0,1
2020-08-31,294.88,245.3,228.28,1,0,1
2020-09-01,299.92,246.29,228.78,1,0,1
2020-09-02,302.76,247.29,229.3,1,0,1
2020-09-03,287.41,248.04,229.76,1,0,1
2020-09-04,283.58,248.79,230.18,1,0,1
2020-09-08,269.95,249.35,230.54,1,0,1
2020-09-09,277.88,249.98,230.92,1,0,1
2020-09-10,272.34,250.58,231.28,1,0,1
2020-09-11,270.45,251.23,231.63,1,0,1
2020-09-14,275.16,251.87,232.0,1,0,1
2020-09-15,279.06,252.56,232.38,1,0,1
2020-09-16,274.61,253.17,232.74,1,0,1
2020-09-17,270.32,253.71,233.06,1,0,1
2020-09-18,266.87,254.27,233.36,1,0,1
2020-09-21,267.51,254.75,233.67,1,0,1
2020-09-22,272.48,255.29,233.99,1,0,1
2020-09-23,264.16,255.8,234.27,1,0,1
2020-09-24,265.39,256.3,234.55,1,0,1
2020-09-25,271.56,256.84,234.86,1,0,1
2020-09-28,277.2,257.42,235.2,1,0,1
2020-09-29,275.95,257.97,235.52,1,0,1
2020-09-30,277.84,258.5,235.87,1,0,1
2020-10-01,282.25,259.05,236.24,1,0,1
2020-10-02,274.31,259.57,236.54,1,0,1
2020-10-05,280.16,260.18,236.89,1,0,1
2020-10-06,275.16,260.71,237.2,1,0,1
2020-10-07,279.92,261.28,237.54,1,0,1
2020-10-08,281.41,261.82,237.88,1,0,1
2020-10-09,285.71,262.41,238.23,1,0,1
2020-10-12,294.53,263.04,238.63,1,0,1
2020-10-13,294.52,263.7,239.02,1,0,1
2020-10-14,292.06,264.32,239.4,1,0,1
2020-10-15,290.1,264.93,239.77,1,0,1
2020-10-16,288.51,265.51,240.11,1,0,1
2020-10-19,283.8,266.05,240.43,1,0,1
2020-10-20,284.41,266.56,240.75,1,0,1
2020-10-21,284.19,267.06,241.07,1,0,1
2020-10-22,284.18,267.55,241.39,1,0,1
2020-10-23,284.74,268.03,241.71,1,0,1
2020-10-26,280.47,268.48,242.04,1,0,1
2020-10-27,282.66,268.91,242.36,1,0,1
2020-10-28,271.64,269.21,242.62,1,0,1
2020-10-29,276.39,269.54,242.91,1,0,1
2020-10-30,269.38,269.78,243.17,0,0,1
2020-11-02,269.98,270.14,243.42,0,0,1
2020-11-03,274.65,270.52,243.67,1,0,1
2020-11-04,286.91,271.01,243.98,1,0,1
2020-11-05,294.39,271.52,244.32,1,0,1
2020-11-06,294.61,272.03,244.66,1,0,1
2020-11-09,288.59,272.47,244.96,1,0,1
2020-11-10,283.42,272.87,245.23,1,0,1
2020-11-11,289.76,273.3,245.52,1,0,1
2020-11-12,288.4,273.69,245.81,1,0,1
2020-11-13,290.93,274.16,246.11,1,0,1
2020-11-16,293.2,274.63,246.41,1,0,1
2020-11-17,292.27,275.16,246.7,1,0,1
2020-11-18,290.11,275.63,247.0,1,0,1
2020-11-19,292.38,276.08,247.32,1,0,1
2020-11-20,290.38,276.47,247.69,1,0,1
2020-11-23,290.39,276.86,248.08,1,0,1
2020-11-24,294.47,277.22,248.49,1,0,1
2020-11-25,296.28,277.61,248.97,1,0,1
2020-11-27,299.01,278.0,249.46,1,0,1
2020-11-30,299.62,278.38,249.9,1,0,1
2020-12-01,303.46,278.77,250.39,1,0,1
2020-12-02,303.85,279.23,250.84,1,0,1
2020-12-03,304.28,279.67,251.33,1,0,1
2020-12-04,305.52,280.11,251.84,1,0,1
2020-12-07,307.25,280.59,252.44,1,0,1
2020-12-08,308.29,281.08,252.99,1,0,1
2020-12-09,301.31,281.43,253.55,1,0,1
2020-12-10,302.52,281.81,254.21,1,0,1
2020-12-11,301.85,282.18,254.78,1,0,1
2020-12-14,304.04,282.64,255.49,1,0,1
2020-12-15,307.29,283.16,256.15,1,0,1
2020-12-16,308.98,283.65,256.85,1,0,1
2020-12-17,311.0,284.19,257.55,1,0,1
2020-12-18,310.06,284.69,258.28,1,0,1
2020-12-21,308.92,285.17,259.01,1,0,1
2020-12-22,309.76,285.61,259.68,1,0,1
2020-12-23,308.2,286.0,260.34,1,0,1
2020-12-24,309.56,286.39,260.96,1,0,1
2020-12-28,312.68,286.81,261.63,1,0,1
2020-12-29,312.96,287.19,262.26,1,0,1
2020-12-30,312.97,287.61,262.91,1,0,1
2020-12-31,313.74,288.04,263.6,1,0,1
2021-01-04,309.31,288.48,264.25,1,0,1
2021-01-05,311.86,288.88,264.93,1,0,1
2021-01-06,307.54,289.23,265.51,1,0,1
2021-01-07,314.98,289.66,266.13,1,0,1
2021-01-08,319.03,290.1,266.76,1,0,1
2021-01-11,314.42,290.46,267.36,1,0,1
2021-01-12,313.92,290.84,267.94,1,0,1
2021-01-13,316.04,291.2,268.49,1,0,1
2021-01-14,314.35,291.53,269.04,1,0,1
2021-01-15,311.86,291.81,269.56,1,0,1
2021-01-19,316.41,292.11,270.09,1,0,1
2021-01-20,323.77,292.43,270.68,1,0,1
2021-01-21,326.36,292.78,271.31,1,0,1
2021-01-22,325.42,293.11,271.92,1,0,1
2021-01-25,328.11,293.45,272.54,1,0,1
2021-01-26,328.59,293.73,273.14,1,0,1
2021-01-27,319.43,293.9,273.69,1,0,1
2021-01-28,321.32,294.24,274.26,1,0,1
2021-01-29,314.56,294.55,274.77,1,0,1
2021-02-01,322.42,295.07,275.31,1,0,1
2021-02-02,327.68,295.57,275.92,1,0,1
2021-02-03,326.38,296.11,276.5,1,0,1
2021-02-04,330.24,296.71,277.09,1,0,1
2021-02-05,331.36,297.27,277.69,1,0,1
2021-02-08,333.58,297.82,278.27,1,0,1
2021-02-09,333.51,298.4,278.85,1,0,1
2021-02-10,332.75,299.03,279.4,1,0,1
2021-02-11,334.58,299.71,280.0,1,0,1
2021-02-12,336.45,300.4,280.61,1,0,1
2021-02-16,335.54,301.03,281.21,1,0,1
2021-02-17,333.93,301.72,281.79,1,0,1
2021-02-18,332.47,302.39,282.35,1,0,1
2021-02-19,331.02,302.99,282.89,1,0,1
2021-02-22,322.44,303.44,283.37,1,0,1
2021-02-23,321.48,303.9,283.86,1,0,1
2021-02-24,324.13,304.36,284.36,1,0,1
2021-02-25,312.83,304.67,284.8,1,0,1
2021-02-26,314.14,305.06,285.24,1,0,1
2021-03-01,323.59,305.5,285.73,1,0,1
2021-03-02,318.4,305.93,286.18,1,0,1
2021-03-03,309.16,306.22,286.58,1,0,1
2021-03-04,304.1,306.45,286.94,0,0,1
2021-03-05,308.68,306.68,287.31,1,0,1
2021-03-08,299.94,306.73,287.66,0,0,1
2021-03-09,311.77,306.91,288.04,1,0,1
2021-03-10,310.88,307.09,288.4,1,0,1
2021-03-11,318.04,307.37,288.79,1,0,1
2021-03-12,315.46,307.64,289.16,1,0,1
2021-03-15,318.83,307.99,289.6,1,0,1
2021-03-16,320.58,308.36,290.05,1,0,1
2021-03-17,321.9,308.73,290.49,1,0,1
2021-03-18,312.04,309.01,290.85,1,0,1
2021-03-19,313.14,309.3,291.22,1,0,1
2021-03-22,318.61,309.68,291.61,1,0,1
2021-03-23,317.22,310.02,291.99,1,0,1
2021-03-24,311.87,310.42,292.34,1,0,1
2021-03-25,311.33,310.77,292.67,1,0,1
2021-03-26,316.0,311.24,293.05,1,0,1
2021-03-29,315.91,311.7,293.41,1,0,1
2021-03-30,314.32,312.1,293.8,1,0,1
2021-03-31,319.13,312.42,294.2,1,0,1
